X座標,Y座標,施設名（施,EOF
34.59556708,135.5183503,庭井公園（にわいこうえん）,EOF
34.59543103,135.5285999,枯木南公園（かれきみなみこうえん）,EOF
34.59811083,135.5289327,大和川東公園（やまとがわひがしこうえん）,EOF
34.59772189,135.5249637,枯木町公園（かれきちょうこうえん）,EOF
34.59759692,135.5495362,瓜破南大和川公園（うりわりみなみやまとがわこうえん）,EOF
34.59562217,135.5530168,瓜破南公園（うりわりみなみこうえん）,EOF
34.59376089,135.5685167,川辺南公園（かわなべみなみこうえん）,EOF
34.59750006,135.572611,川辺中公園（かわなべなかこうえん）,EOF
34.59621411,135.5780562,長吉東部南公園（ながよしとうぶみなみこうえん）,EOF
34.61451917,135.4017777,南港魚つり園護岸（なんこううおつりえんごがん）,EOF
34.61622508,135.4088277,エル・シティ・ナンコウ野球場・テニス場（える・してぃ・なんこうやきゅうじょう・てにすじょう）,EOF
34.61276403,135.4429889,コミュニティ広場（こみゅにてぃひろば）,EOF
34.61182211,135.4738143,住之江公園プール（すみのえこうえんぷーる）,EOF
34.61056081,135.4752359,住之江公園多目的広場（すみのえこうえんたもくてきひろば）,EOF
34.61166686,135.4755863,住之江公園野球場（すみのえこうえんやきゅうじょう）,EOF
34.61226092,135.4769189,住之江公園テニス場（すみのえこうえんてにすじょう）,EOF
34.61185317,135.487475,住吉公園野球場（すみよしこうえんやきゅうじょう）,EOF
34.612706,135.4876252,住吉公園テニス場（すみよしこうえんてにすじょう）,EOF
34.61468883,135.4628371,住之江抽水所せせらぎの里（すみのえちゅうすいしょせせらぎのさと）,EOF
34.61494833,135.462094,住之江抽水所多目的グラウンド（すみのえちゅうすいしょ　たもくてきぐらうんど）,EOF
34.623672,135.4754252,住之江屋内プール（すみのえおくないぷーる）,EOF
34.62372486,135.4754138,住之江スポーツセンター（すみのえすぽーつせんたー）,EOF
34.62278086,135.4757109,北加賀屋野球場（きたかがややきゅうじょう）,EOF
34.62425008,135.48605,南津守公園（みなみつもりこうえん）,EOF
34.62733589,135.476803,南津守西公園（みなみつもりにしこうえん）,EOF
34.62655789,135.4823283,南津守中央公園（みなみつもりちゅうおうこうえん）,EOF
34.62711894,135.4850388,南津守東公園（みなみつもりひがしこうえん）,EOF
34.63666694,135.4001722,野鳥園臨港緑地（やちょうえんりんこうりょくち）,EOF
34.629583,135.4323108,南港中央野球場（なんこうちゅうおうやきゅうじょう）,EOF
34.631017,135.4319611,南港中央テニス場（なんこうちゅうおうてにすじょう）,EOF
34.63203592,135.4336751,南港中央バーベキュー広場（なんこうちゅうおうばーべきゅーひろば）,EOF
34.65723603,135.4321889,天保山公園（てんぽうざんこうえん）,EOF
34.63535797,135.4589247,鶴町児童遊園（つるまちじどうゆうえん）,EOF
34.63564217,135.4549308,鶴町南運動場（つるまちみなみうんどうじょう）,EOF
34.63587203,135.4551471,鶴町南公園（つるまちみなみこうえん）,EOF
34.63879406,135.4556921,鶴町中央公園（つるまちちゅうおうこうえん）,EOF
34.640331,135.4521941,(仮設)鶴浜コミュニティ広場（）,EOF
34.63455011,135.472006,南恩加島公園（みなみおかじまこうえん）,EOF
34.62870006,135.485189,南津守中公園（みなみつもりなかこうえん）,EOF
34.63052508,135.4844641,南津守北公園（みなみつもりきたこうえん）,EOF
34.63065592,135.4877472,千本南公園（せんぼんみなみこうえん）,EOF
34.634906,135.4865809,千本西公園（せんぼんにしこうえん）,EOF
34.63216711,135.4843718,南津守三角児童遊園地（みなみつもりさんかくじどうゆうえんち）,EOF
34.63380283,135.4823721,西成区コミュニテイ広場（にしなりくこみゅにてぃひろば）,EOF
34.63636392,135.4655941,南恩加島西公園（みなみおかじまにしこうえん）,EOF
34.63893303,135.4736331,平尾児童遊園（ひらおじどうゆうえん）,EOF
34.64283606,135.467814,小林南公園（こばやしみなみこうえん）,EOF
34.64073897,135.4736641,平尾公園（ひらおこうえん）,EOF
34.64273886,135.4692747,小林児童遊園（こばやしじどうゆうえん）,EOF
34.63760006,135.4759581,平尾亥開公園（ひらおいびらきこうえん）,EOF
34.63900803,135.482042,津守南公園（つもりみなみこうえん）,EOF
34.63721389,135.4839561,南津守さくら公園（みなみつもりさくらこうえん）,EOF
34.63697514,135.4861922,橘千本北公園（たちばなせんぼんきたこうえん）,EOF
34.64159186,135.4828808,津守公園（つもりこうえん）,EOF
34.64131692,135.4886109,梅南・多目的広場（ばいなん・たもくてきひろば）,EOF
34.64420811,135.454633,鶴町北公園（つるまちきたこうえん）,EOF
34.65333589,135.4374029,築港南公園（ちっこうみなみこうえん）,EOF
34.65223111,135.4474941,八幡屋南公園（やはたやみなみこうえん）,EOF
34.65548586,135.4412392,港晴南公園（こうせいみなみこうえん）,EOF
34.65726411,135.4399887,港晴北公園（こうせいきたこうえん）,EOF
34.65425589,135.446561,入舟南公園（いりふねみなみこうえん）,EOF
34.65707197,135.4475777,入舟公園（いりふねこうえん）,EOF
34.65693306,135.4521059,池島公園（いけじまこうえん）,EOF
34.64435,135.4750169,小林野球場（こばやしやきゅうじょう）,EOF
34.64344689,135.4749388,小林公園（こばやしこうえん）,EOF
34.64627961,135.4746699,千島せせらぎの里（ちしませせらぎのさと）,EOF
34.64524681,135.4693421,南小林児童遊園（みなみこばやしじどうゆうえん）,EOF
34.64974186,135.4640889,マリンテニスパーク・北村（まりんてにすぱーくきたむら）,EOF
34.64887797,135.4674691,北村南公園（きたむらみなみこうえん）,EOF
34.64734417,135.4720889,市立大正スポーツセンター（しりつたいしょうすぽーつせんたー）,EOF
34.64718306,135.4720889,市立大正トレーニングルーム（しりつたいしょうとれーにんぐるーむ）,EOF
34.64747792,135.4722782,市立大正屋内プール（しりつたいしょうおくないぷーる）,EOF
34.64948914,135.4723563,千島体育館（ちしまたいいくかん）,EOF
34.64856094,135.4722688,千島公園内運動場（）,EOF
34.64976403,135.4740609,千島公園コミュニティ広場（）,EOF
34.64890311,135.4740111,千島公園（ちしまこうえん）,EOF
34.64644183,135.4762283,千島下水処理場テニスコート（）,EOF
34.64479417,135.4854423,中津守公園（なかつもりこうえん）,EOF
34.64389992,135.4869562,旭西公園（あさひにしこうえん）,EOF
34.64586686,135.48255,西成公園（にしなりこうえん）,EOF
34.64849997,135.4809721,わかくさ公園（わかくさこうえん）,EOF
34.65023292,135.4811169,北津守公園（きたつもりこうえん）,EOF
34.64718083,135.4857327,津守北公園（つもりきたこうえん）,EOF
34.64681097,135.4870142,松之宮公園（まつのみやこうえん）,EOF
34.64883586,135.4825028,北津守４公園（きたつもり４こうえん）,EOF
34.65025583,135.4825998,北津守中央公園（きたつもりちゅうおうこうえん）,EOF
34.649767,135.4862468,出城西公園（でしろにしこうえん）,EOF
34.64906383,135.4873813,長橋３公園（ながはし３こうえん）,EOF
34.65123906,135.4667718,北村公園（きたむらこうえん）,EOF
34.65196917,135.4644312,北恩加島児童遊園（きたおかじまじどうゆうえん）,EOF
34.65282783,135.4667718,北村西児童遊園（きたむらにしじどうゆうえん）,EOF
34.65170314,135.4701782,千林橋公園（せんりんばしこうえん）,EOF
34.65162517,135.4691473,北村児童遊園（きたむらじどうゆうえん）,EOF
34.65485,135.465522,泉尾浜公園（いずおはまこうえん）,EOF
34.65440589,135.475306,南泉尾公園（みなみいずおこうえん）,EOF
34.656544,135.4691063,泉尾公園（いずおこうえん）,EOF
34.65161408,135.4777078,泉尾東公園（）,EOF
34.65316111,135.4829077,北津守西公園（きたつもりにしこうえん）,EOF
34.65297194,135.4848218,北津守中公園（きたつもりなかこうえん）,EOF
34.65236894,135.4836859,北津守児童遊園地（きたつもりじどうゆうえんち）,EOF
34.65368097,135.4884667,北開公園（きたびらきこうえん）,EOF
34.65508092,135.4841386,北津守東公園（きたつもりひがしこうえん）,EOF
34.59918083,135.493383,遠里小野（おりおの）,EOF
34.60288314,135.4940358,遠沢公園（とおさわこうえん）,EOF
34.60250011,135.4913443,清水丘公園（しみずがおかこうえん）,EOF
34.60557492,135.4943249,墨江丘公園（すみえがおかこうえん）,EOF
34.60415306,135.5014058,沢之町（さわのちょう）,EOF
34.59969992,135.5074142,我孫子（あびこ）,EOF
34.60067486,135.5048938,山之内北公園（やまのうちきたこうえん）,EOF
34.59889208,135.5111999,我孫子東（あびこひがし）,EOF
34.60592797,135.5051693,南住吉三児童遊園（みなみすみよしさんじどうゆうえん）,EOF
34.604,135.515272,苅田北（かりたきたこうえん）,EOF
34.60848583,135.497197,千躰公園（せんたいこうえん）,EOF
34.61098594,135.4892469,大阪府住吉公園体育館（おおさかふすみよしこうえんたいいくかん）,EOF
34.61035306,135.4935689,中一北児童遊園（なかいちきたじどうゆうえん）,EOF
34.61141106,135.4998563,上住吉東公園（うえすみよしひがしこうえん）,EOF
34.610722,135.4963003,上住吉西公園（うえすみよしにしこうえん）,EOF
34.61246903,135.4964748,住吉町児童遊園（すみよしちょうじどうゆうえん）,EOF
34.61327786,135.5032559,南万領公園（みなみまんりょうこうえん）,EOF
34.61259694,135.5147559,長居障害者スポーツセンター（ながいしょうがいしゃすぽーつせんたー）,EOF
34.61240583,135.5092421,西長居公園（にしながいこうえん）,EOF
34.59924997,135.5176469,苅田中（かりたなかこうえん）,EOF
34.60172483,135.5176031,苅田どんぐり公園（かりたどんぐりこうえん）,EOF
34.59864989,135.5262027,東住吉スポーツセンター（ひがしすみよしすぽーつせんたー）,EOF
34.60025006,135.5277173,矢田教育の森公園（やたきょういくのもりこうえん）,EOF
34.60031919,135.5255357,矢田西公園（やたにしこうえん）,EOF
34.60478303,135.5229748,公園南小公園（こうえんみなみしょうこうえん）,EOF
34.60437783,135.5283331,矢田中公園（やたなかこうえん）,EOF
34.60139394,135.5328808,矢田公園（やたこうえん）,EOF
34.60144719,135.5314168,矢田6公園（やた６こうえん）,EOF
34.59962781,135.5364172,西浦池グラウンド（にしうらいけぐらうんど）,EOF
34.60181689,135.5402919,住道南公園（すんじみなみこうえん）,EOF
34.60372494,135.534142,矢田住道公園（やたすんじこうえん）,EOF
34.60313083,135.5314033,矢田中中央公園（やたなかちゅうおうこうえん）,EOF
34.60292492,135.5325251,矢田東高架下児童遊園（やたひがしこうかしたじどうゆうえん）,EOF
34.60528581,135.5337998,矢田北児童遊園（やたきたじどうゆうえん）,EOF
34.60323583,135.539003,矢田東公園（やたひがしこうえん）,EOF
34.60726697,135.5223887,長居東（ながいひがし）,EOF
34.61118111,135.5184312,長居第2陸上競技場（ながいだい２りくじょうきょうぎじょう）,EOF
34.61139997,135.5163082,長居運動場（ながいうんどうじょう）,EOF
34.61186389,135.5171942,長居相撲場（ながいすもうじょう）,EOF
34.610417,135.5162469,長居公園（ながいこうえん）,EOF
34.60678897,135.5298496,矢田部公園（やたべこうえん）,EOF
34.60826403,135.53465,照ヶ丘矢田公園（てるがおかやたこうえん）,EOF
34.60875606,135.5332331,矢田北高架下児童遊園（やたきたこうかしたじどうゆうえん）,EOF
34.60746106,135.5330829,矢田中高架下児童遊園（やたなかこうかしたじどうゆうえん）,EOF
34.60680597,135.5344499,喬松児童遊園（きょうしょうじどうゆうえん）,EOF
34.60680597,135.5416582,矢田河原田公園（やたかわはらだこうえん）,EOF
34.61121403,135.530706,鷹合公園（たかあいこうえん）,EOF
34.61223911,135.5336468,鷹合高架下児童遊園（たかあいこうかしたじどうゆうえん）,EOF
34.61009983,135.5361942,湯里の森公園（ゆさとのもりこうえん）,EOF
34.61333589,135.5413638,喜連西中央公園（きれにしちゅうおうこうえん）,EOF
34.61602806,135.4927194,東粉浜公園（ひがしこはまこうえん）,EOF
34.61529211,135.4981611,神ノ木公園（かみのきこうえん）,EOF
34.61406892,135.496881,住吉一二三公園（すみよしひふみこうえん）,EOF
34.61411106,135.5008608,第二万代児童遊園（だいにばんだいじどうゆうえん）,EOF
34.61670008,135.5042672,万領中央公園（まんりょうちゅうおうこうえん）,EOF
34.61364381,135.5148556,長居テニス場（ながいてにすじょう）,EOF
34.61405006,135.5104029,鶴ヶ丘児童遊園（つるがおかじどうゆうえん）,EOF
34.61449994,135.5099387,長居北児童遊園（ながいきたじどうゆうえん）,EOF
34.61795611,135.5083858,播磨大領公園（はりまだいりょうこうえん）,EOF
34.61780308,135.5083918,播磨大領公園（はりまだいりょうこうえん）,EOF
34.61981392,135.5028113,万代池公園（ばんだいいけこうえん）,EOF
34.62244711,135.4930468,東粉浜1公園（ひがしこはま１こうえん）,EOF
34.62381097,135.4917579,玉出南公園（たまでみなみこうえん）,EOF
34.62118594,135.4974059,帝塚山小公園（てづかやましょうこうえん）,EOF
34.62797492,135.4955922,西成屋内プール（にしなりおくないぷーる）,EOF
34.62778606,135.4955828,西成屋内プール　トレーニングルーム（にしなりおくないぷーる　とれーにんぐるーむ）,EOF
34.62763306,135.4924532,玉出公園（たまでこうえん）,EOF
34.62693303,135.4893311,玉出西公園（たまでにしこうえん）,EOF
34.62175,135.5078313,万代東公園（ばんだいひがしこうえん）,EOF
34.62625297,135.5053061,晴明丘中央公園（せいめいがおかちゅうおうこうえん）,EOF
34.62598611,135.5116918,阪南公園（はんなんこうえん）,EOF
34.62766706,135.514892,新阪南公園（しんはんなんこうえん）,EOF
34.61525586,135.5162328,キンチョウスタジアム（きんちょうすたじあむ）,EOF
34.61402197,135.51845,長居陸上競技場（ながいりくじょうきょうぎじょう）,EOF
34.61505294,135.5178942,長居トレーニングセンター（ながいとれーにんぐせんたー）,EOF
34.614633,135.520133,長居プール（ながいぷーる）,EOF
34.61854717,135.5287191,東田辺中央公園（ひがしたなべちゅうおうこうえん）,EOF
34.614911,135.5313723,酒君塚公園（さかきみづかこうえん）,EOF
34.61453283,135.5334083,南百済高架下児童遊園（みなみくだらこうかしたじどうゆうえん）,EOF
34.61772511,135.529853,東田辺児童遊園（ひがしたなべじどうゆうえん）,EOF
34.61863589,135.5374218,南百済公園（みなみくだらこうえん）,EOF
34.623003,135.5184217,長池運動場（ながいけうんどうじょう）,EOF
34.623767,135.5196641,長池公園（ながいけこうえん）,EOF
34.62312497,135.5213033,山坂公園（やまさかこうえん）,EOF
34.62233917,135.5287831,東田辺さくら公園（ひがしたなべさくらこうえん）,EOF
34.62169381,135.5271891,東田辺公園（ひがしたなべこうえん）,EOF
34.62562503,135.5285392,田辺中公園（たなべなかこうえん）,EOF
34.62253914,135.5356943,中野町公園（なかのちょうこうえん）,EOF
34.62264411,135.5322192,今川・駒三高架下児童遊園（いまがわ・こまさんこうかしたじどうゆうえん）,EOF
34.62576694,135.5307221,田辺公園（たなべこうえん）,EOF
34.62676708,135.5345833,今川公園（いまがわこうえん）,EOF
34.62468586,135.5329441,今五児童遊園（いまごじどうゆうえん）,EOF
34.62728306,135.5413423,平野白鷺運動場（ひらのしらさぎうんどうじょう）,EOF
34.62745011,135.5426439,平野白鷺公園（ひらのしらさぎこうえん）,EOF
34.599633,135.5493887,瓜破駒ヶ池公園（うりわりこまがいけこうえん）,EOF
34.60269717,135.5448888,瓜破西ヶ池公園（うりわりにしがいけこうえん）,EOF
34.60308314,135.5528079,瓜破北西公園（うりわりきたにしこうえん）,EOF
34.59982489,135.5572,瓜破下池公園（うりわりしもいけこうえん）,EOF
34.59917194,135.5621809,瓜破新池緑地公園（うりわりしんいけりょくちこうえん）,EOF
34.59864397,135.5627469,瓜破新池緑地南公園（うりわりしんいけりょくちみなみこうえん）,EOF
34.59981897,135.5621863,瓜破新池緑地北公園（うりわりしんいけりょくちきたこうえん）,EOF
34.60071406,135.5671942,長吉西中学前公園（ながよしにしちゅうがくまえこうえん）,EOF
34.605508,135.5568247,瓜破第1公園（うりわりだい１こうえん）,EOF
34.60524181,135.5661108,長原西公園（ながはらにしこうえん）,EOF
34.60836383,135.5477441,瓜破西北公園（うりわりにしきたこうえん）,EOF
34.61249714,135.545733,喜連西公園（きれにしこうえん）,EOF
34.60675017,135.5603221,瓜破東中公園（うりわりひがしなかこうえん）,EOF
34.60778897,135.5615469,瓜破東北公園（うりわりひがしきたこうえん）,EOF
34.60665294,135.5694748,長吉瓜破3号公園（ながよしうりわり３ごうこうえん）,EOF
34.61051683,135.5602082,喜連東公園（きれひがしこうえん）,EOF
34.61330594,135.5581001,喜連中公園（きれなかこうえん）,EOF
34.61332183,135.5592966,喜連八坂公園（きれやさかこうえん）,EOF
34.61044694,135.5633613,いきいき広場（いきいきひろば）,EOF
34.59874419,135.5703668,川辺北公園（かわなべきたこうえん）,EOF
34.59894383,135.5762189,川辺東公園（かわなべひがしこうえん）,EOF
34.60108597,135.571081,長原公園（ながはらこうえん）,EOF
34.60401406,135.5718753,なみはや公園（なみはやこうえん）,EOF
34.602875,135.5776829,長吉東部中央公園（ながよしとうぶちゅうおうこうえん）,EOF
34.60537786,135.5813581,六反南公園（ろくたんみなみこうえん）,EOF
34.60482517,135.5790971,六反西公園（ろくたんにしこうえん）,EOF
34.60925808,135.5702779,出戸池公園（でといけこうえん）,EOF
34.60747808,135.5766642,出戸南公園（でとみなみこうえん）,EOF
34.60821411,135.5817583,六反赤坂公園（ろくたんあかさかこうえん）,EOF
34.61010317,135.570767,長吉公園（ながよしこうえん）,EOF
34.60690803,135.5850138,六反東公園（ろくたんひがしこうえん）,EOF
34.61542517,135.5472812,喜連北第2公園（きれきただい２こうえん）,EOF
34.61363606,135.5518391,喜連北第1公園（きれきただい１こうえん）,EOF
34.61927497,135.5462417,平野西公園（ひらのにしこうえん）,EOF
34.61395283,135.5653192,長吉出戸公園（ながよしでとこうえん）,EOF
34.61751883,135.56025,平野スポーツセンター（ひらのすぽーつせんたー）,EOF
34.61788589,135.5602278,平野屋内プール（ひらのおくないぷーる）,EOF
34.61777794,135.5603308,平野トレーニングルーム（ひらのとれーにんぐるーむ）,EOF
34.61832206,135.5605862,平野南公園（ひらのみなみこうえん）,EOF
34.62040308,135.5579687,平野野堂公園（ひらののどうこうえん）,EOF
34.62277792,135.547292,背戸口公園（せとぐちこうえん）,EOF
34.62800006,135.5452971,西脇公園（にしわきこうえん）,EOF
34.62728083,135.5553998,杭全公園（くまたこうえん）,EOF
34.62251917,135.5589719,平野公園（ひらのこうえん）,EOF
34.62579208,135.558375,京町公園（きょうまちこうえん）,EOF
34.62701103,135.5605923,たちばな公園（たちばなこうえん）,EOF
34.62812497,135.5574028,坂上公園（さかのうえこうえん）,EOF
34.62514417,135.5639939,加美西公園（かみにしこうえん）,EOF
34.62331717,135.5709388,鞍作公園（くらつくりこうえん）,EOF
34.62815603,135.4955888,西成スポーツセンター（にしなりすぽーつせんたー）,EOF
34.62925003,135.4903222,田端公園（たばたこうえん）,EOF
34.63126683,135.4946078,岸里公園（きしのさとこうえん）,EOF
34.63059197,135.4936329,南海公園（なんかいこうえん）,EOF
34.62963292,135.5000968,晴明丘西公園（せいめいがおかにしこうえん）,EOF
34.63179386,135.4995807,天神ノ森公園（てんじんのもりこうえん）,EOF
34.63259989,135.4974692,天下茶屋公園（てんがちゃやこうえん）,EOF
34.62976411,135.5076669,晴明丘公園（せいめいがおかこうえん）,EOF
34.63043306,135.5034143,晴明丘相生公園（せいめいがおかあいおいこうえん）,EOF
34.62854411,135.5096638,北畠公園（きたばたけこうえん）,EOF
34.63314686,135.5075139,晴明通児童遊園（せいめいどおりじどうゆうえん）,EOF
34.63361917,135.5147,阪南中公園（はんなんなかこうえん）,EOF
34.63645592,135.4934248,西皿池公園（にしさらいけこうえん）,EOF
34.63610003,135.4905688,千本北公園（せんぼんきたこうえん）,EOF
34.63881106,135.4894672,橘第3公園（たちばなだい３こうえん）,EOF
34.637681,135.5010003,北天下茶屋公園（きたてんがちゃやこうえん）,EOF
34.64065803,135.489633,松通公園（まつどおりこうえん）,EOF
34.64114692,135.4940561,松通東公園（まつどおりひがしこうえん）,EOF
34.64220786,135.4954251,弘治南公園（こうじみなみこうえん）,EOF
34.64132506,135.4922363,松通中公園（まつどおりなかこうえん）,EOF
34.63933286,135.501519,天下茶屋中公園（てんがちゃやなかこうえん）,EOF
34.63593594,135.5035032,聖天山公園（しょうてんやまこうえん）,EOF
34.63721389,135.512858,阪南西公園（はんなんにしこうえん）,EOF
34.63675786,135.5150611,阪南北公園（はんなんきたこうえん）,EOF
34.64001097,135.5046829,天下茶屋東公園（てんがちゃやひがしこうえん）,EOF
34.64211694,135.504689,天下茶屋東1丁目児童公園（てんがちゃやひがしいっちょうめじどうゆうえん）,EOF
34.63990011,135.5086249,共立児童遊園（きょうりつじどうゆうえん）,EOF
34.64200608,135.5107809,阿倍野スポーツセンター（あべのすぽーつせんたー）,EOF
34.64152792,135.513653,松崎公園（まつざきこうえん）,EOF
34.629481,135.5194418,ゲートボール場（げーとぼーるじょう）,EOF
34.63072797,135.5213808,桃ヶ池公園（ももがいけこうえん）,EOF
34.62826911,135.519431,長池ちびっこ広場（ながいけちびっこひろば）,EOF
34.63400611,135.5252251,北田辺中公園（きたたなべなかこうえん）,EOF
34.63463289,135.526264,北田辺4公園（きたたなべ４こうえん）,EOF
34.63436903,135.5256886,ひかりのひろば児童遊園（ひかりのひろばじどうゆうえん）,EOF
34.62937789,135.5306689,駒川公園（こまがわこうえん）,EOF
34.62956417,135.5338281,つくし公園（つくしこうえん）,EOF
34.631017,135.5346083,うるし堤公園（うるしつつみこうえん）,EOF
34.62848089,135.5303112,北田辺・今川高架下児童遊園（きたたなべ・いまがわこうかしたじどうゆうえん）,EOF
34.62885308,135.5369778,わかば公園（わかばこうえん）,EOF
34.63422192,135.531028,駒川北公園（こまがわきたこうえん）,EOF
34.63443111,135.5351782,杭全西公園（くまたにしこうえん）,EOF
34.63360808,135.5416717,育和公園（いくわこうえん）,EOF
34.6322,135.5400689,新和会児童遊園（しんわかいじどうゆうえん）,EOF
34.63650619,135.5216078,文の里公園（ふみのさとこうえん）,EOF
34.63712814,135.5163581,苗代田児童遊園（なわしろだじどうゆうえん）,EOF
34.63666694,135.5239363,北田辺公園（きたたなべこうえん）,EOF
34.63910006,135.5253033,美章園公園（びしょうえんこうえん）,EOF
34.63645297,135.5250668,北田辺児童遊園（きたたなべじどうゆうえん）,EOF
34.63992486,135.5194532,三明町公園（さんめいちょうこうえん）,EOF
34.64229986,135.5214563,三明町北公園（さんめいちょうきたこうえん）,EOF
34.64182206,135.517847,常盤公園（ときわこうえん）,EOF
34.64288114,135.5221279,八反田児童遊園（はったんだじどうゆうえん）,EOF
34.63990786,135.5259858,高松南公園（たかまつみなみこうえん）,EOF
34.63740308,135.5328889,桑津東公園（くわづひがしこうえん）,EOF
34.63842489,135.529944,桑津公園（くわづこうえん）,EOF
34.63701692,135.5377998,育和児童遊園（いくわじどうゆうえん）,EOF
34.64182206,135.5293861,桑津北公園（くわづきたこうえん）,EOF
34.63931697,135.535344,杭一児童遊園（くまいちじどうゆうえん）,EOF
34.64331089,135.4919917,梅南２公園（ばいなん２こうえん）,EOF
34.64649689,135.4922309,鶴見橋中央公園（つるみばしちゅうおうこうえん）,EOF
34.64645808,135.4933419,鶴見橋中公園（つるみばしなかこうえん）,EOF
34.64573606,135.4954999,鶴見橋東公園（つるみばしひがしこうえん）,EOF
34.64550289,135.4904219,旭北公園（あさひきたこうえん）,EOF
34.64476719,135.5007328,萩之茶屋南公園（はぎのちゃやみなみこうえん）,EOF
34.64601392,135.5006108,萩之茶屋中公園（はぎのちゃやなかこうえん）,EOF
34.64837803,135.489542,長橋西公園（ながはしにしこうえん）,EOF
34.64834994,135.4925529,長橋公園（ながはしこうえん）,EOF
34.64666389,135.4897172,鶴見橋公園（つるみばしこうえん）,EOF
34.64753297,135.4985688,花園公園（はなぞのこうえん）,EOF
34.64760614,135.5009807,萩之茶屋北公園（はぎのちゃやきたこうえん）,EOF
34.64363903,135.5081998,金塚ふれあい西公園（かねづかふれあいにしこうえん）,EOF
34.64511711,135.5084114,阿倍野旭公園（あべのあさひこうえん）,EOF
34.64612514,135.5067169,みどり公園（みどりこうえん）,EOF
34.64515,135.5072141,山王第２公園（さんのうだい２こうえん）,EOF
34.64363903,135.5098141,阿倍野屋内プール（あべのおくないぷーる）,EOF
34.64351117,135.5098417,阿倍野トレーニングルーム（あべのとれーにんぐるーむ）,EOF
34.64806878,135.5121311,天王寺公園（てんのうじこうえん）,EOF
34.65196917,135.4892968,開公園（ひらきこうえん）,EOF
34.65110011,135.4908309,南開公園（みなみひらきこうえん）,EOF
34.65062792,135.4943579,出城公園（でしろこうえん）,EOF
34.65253892,135.4911576,中北公園（なかきたこうえん）,EOF
34.65406892,135.5115193,逢阪公園（おうさかこうえん）,EOF
34.655092,135.5103969,大岸公園（おおぎしこうえん）,EOF
34.643203,135.5219561,はちの子ちびっこ広場（はちのこちびっこひろば）,EOF
34.64396383,135.5245191,高松公園（たかまつこうえん）,EOF
34.64496117,135.523117,曙児童遊園（あけぼのじどうゆうえん）,EOF
34.650111,135.5192639,稲生公園（いなおこうえん）,EOF
34.64719414,135.5219999,大道南公園（だいどうみなみこうえん）,EOF
34.64687489,135.5178437,南河堀公園（みなみかわほりこうえん）,EOF
34.64893894,135.5215331,大道北公園（だいどうきたこうえん）,EOF
34.64742508,135.5248559,睦児童遊園（むつみじどうゆうえん）,EOF
34.65286108,135.5209752,寺田町野球場（てらだちょうやきゅうじょう）,EOF
34.65268117,135.5209577,寺田町公園（てらだちょうこうえん）,EOF
34.65056103,135.5159943,庚申堂公園（こうしんどうこうえん）,EOF
34.65121097,135.5243311,国分公園（こくぶこうえん）,EOF
34.65769711,135.5234889,五条公園（ごじょうこうえん）,EOF
34.62836892,135.551703,元六公園（もとろくこうえん）,EOF
34.63347503,135.5514254,平野北公園（ひらのきたこうえん）,EOF
34.629797,135.5624497,正覚寺中公園（しょうかくじなかこうえん）,EOF
34.63097781,135.5692673,加美東北公園（かみひがしきたこうえん）,EOF
34.63463289,135.5565498,加美柿花公園（かみかきばなこうえん）,EOF
34.63329689,135.5617861,加美正覚寺公園（かみしょうかくじこうえん）,EOF
34.63369197,135.5569359,加美正北ふれあい公園（かみしょうきたふれあいこうえん）,EOF
34.63203111,135.5664221,加美神明公園（かみしんめいこうえん）,EOF
34.63727189,135.5452391,今林公園（いまばやしこうえん）,EOF
34.63788092,135.562472,加美長沢西公園（かみながさわにしこうえん）,EOF
34.63652208,135.5652862,加美長沢公園（かみながさわこうえん）,EOF
34.64000283,135.5603362,加美北公園（かみきたこうえん）,EOF
34.64203306,135.5601442,平野せせらぎの里（ひらのせせらぎのさと）,EOF
34.64159186,135.5598862,平野下水処理場上部利用施設（ひらのげすいしょりじょうじょうぶりようしせつ）,EOF
34.62820814,135.571653,加美東公園（かみひがしこうえん）,EOF
34.65323908,135.5441921,生野スポーツセンター（いくのすぽーつせんたー）,EOF
34.66294697,135.3925967,舞洲緑地（まいしまりょくち）,EOF
34.66289711,135.3949919,シーサイドテニスガーデン舞洲（しーさいどてにすがーでんまいしま）,EOF
34.66311914,135.397067,舞洲ベースボールスタジアム（まいしまべーすぼーるすたじあむ）,EOF
34.66425589,135.4001358,舞洲運動広場（まいしまうんどうひろば）,EOF
34.66564383,135.3976309,舞洲アリーナ（まいしまありーな）,EOF
34.66930808,135.3953112,舞洲第2運動場（まいしまだい２うんどうじょう）,EOF
34.66922719,135.4058673,舞洲スラッジセンターのせせらぎ（まいしますらっじせんたーのせせらぎ）,EOF
34.66170789,135.4283001,桜島公園（さくらじまこうえん）,EOF
34.66806908,135.4081331,舞洲障害者スポーツセンター（アミティ舞洲）（まいしましょうがいしゃすぽーつせんたー（あみてぃまいしま））,EOF
34.65950597,135.4444441,大阪市中央体育館（おおさかしちゅうおうたいいくかん）,EOF
34.65933086,135.4444643,中央体育館トレーニング室（ちゅうおうたいいくかんとれーにんぐしつ）,EOF
34.66084928,135.4474369,大阪プール（おおさかぷーる）,EOF
34.66085003,135.4472893,大阪プールアイススケート場（おおさかぷーるあいすすけーとじょう）,EOF
